,id,county,chci09,chci10,chci11,chci12,chci13,chci14,chci15,chci16,chci17,pop09,pop10,pop11,pop12,pop13,pop14,pop15,pop16,pop17,chcig,chcigr,popg,popgr,fips
2798,49037,"San Juan County, Utah",126.86,129.35,129.76,131.45,131.89,132.25,132.58,131.85,131.52,7884,8162,8094,8198,8316,8423,8519,8809,8813,4.66,0.036733407,929,0.117833587,49037
2799,49039,"Sanpete County, Utah",134.99,136.24,136.26,137.34,138.68,138.89,138.53,137.31,137.19,12911,14350,14679,15076,15345,15560,15841,16267,16713,2.2,0.016297504,3802,0.294477577,49039
2800,49041,"Sevier County, Utah",135.97,136.37,136.16,136.08,136.28,135.82,136.3,135.92,136.19,11349,12088,12399,12524,12611,12632,12724,12845,12873,0.22,0.001618004,1524,0.134284959,49041
2801,49043,"Summit County, Utah",161.13,163.72,162.42,161.03,161.84,162.93,163.74,165.22,165.94,22917,22867,23445,23981,24347,24864,25303,25688,26377,4.81,0.029851673,3460,0.150979622,49043
2802,49045,"Tooele County, Utah",138.07,137.58,138.02,137.66,138.59,138.44,139.79,138.64,140.51,30911,30996,31932,32596,33273,33859,34734,35306,36102,2.44,0.017672195,5191,0.167933745,49045
2803,49047,"Uintah County, Utah",131.63,131.58,131.96,133.45,132.92,133.96,133.37,132.26,131.54,16596,17663,18347,18855,19416,19720,20367,20676,20749,-0.09,-0.000683735,4153,0.250241022,49047
2804,49049,"Utah County, Utah",151.13,151.95,152.23,152.03,152.92,153.14,153.32,154.06,155.38,225162,233978,242906,251855,257381,262767,267427,273764,280797,4.25,0.028121485,55635,0.247088763,49049
2805,49051,"Wasatch County, Utah",146.79,147.71,146.82,147.14,148.52,150.2,149.83,152.58,154.22,11893,12755,13277,13816,14270,14992,15737,16567,17356,7.43,0.050616527,5463,0.459345834,49051
2806,49053,"Washington County, Utah",140.59,141.68,142.5,142.77,143.81,144.75,145.69,145.92,146.48,79507,80011,82097,84113,86498,88989,91894,95175,98391,5.89,0.041894872,18884,0.237513678,49053
2807,49055,"Wayne County, Utah",143.16,139.81,140.33,144.23,145.54,146.92,146.09,147.18,143.53,1606,1750,1714,1792,1764,1780,1777,1789,1795,0.37,0.002584521,189,0.117683686,49055
2808,49057,"Weber County, Utah",137.69,138.29,138.37,138.26,139.01,139.59,139.47,140.1,140.55,134165,132150,135172,137903,140562,142839,145113,147300,149578,2.86,0.020771298,15413,0.11488093,49057
2809,50001,"Addison County, Vermont",146.91,147.85,149.77,149.57,150.96,150.9,151.21,151.45,152.37,23716,24213,24500,24691,24793,24978,25159,25239,25207,5.46,0.037165612,1491,0.062868949,50001
2810,50003,"Bennington County, Vermont",146,146.02,146.78,147.79,147.34,147.58,148.61,148.95,149.85,25536,26087,26155,26155,26135,26102,26092,25937,25675,3.85,0.026369863,139,0.005443296,50003
2811,50005,"Caledonia County, Vermont",142.83,142,143.21,142.49,142.7,142.3,143.27,144.17,144.22,20739,21325,21416,21505,21514,21597,21639,21616,21537,1.39,0.009731849,798,0.038478229,50005
2812,50007,"Chittenden County, Vermont",159.05,158.99,159.9,160.78,161.11,161.85,162.81,163.45,163.81,94945,99254,100100,101207,102086,102889,103786,104504,105259,4.76,0.029927696,10314,0.108631313,50007
2813,50009,"Essex County, Vermont",129.45,128.94,128.34,128.87,128.23,127.81,130.14,129.99,129.83,4675,4686,4672,4686,4690,4683,4689,4658,4707,0.38,0.002935496,32,0.00684492,50009
2814,50011,"Franklin County, Vermont",135.78,136.43,136.94,137.48,138.97,138.82,139.06,138.97,140.39,32002,31963,32351,32617,32851,33192,33462,33590,33856,4.61,0.033951981,1854,0.057933879,50011
2815,50013,"Grand Isle County, Vermont",145.07,144.71,145.52,147.01,146.83,149.78,152.31,152.46,155.07,5455,5176,5209,5162,5172,5131,5139,5142,5218,10,0.06893224,-237,-0.043446379,50013
2816,50015,"Lamoille County, Vermont",146.87,149.78,148.85,149.4,151.15,150.42,151.09,151.67,153.38,17557,16306,16483,16742,16879,16918,17205,17329,17428,6.51,0.044324913,-129,-0.007347497,50015
2817,50017,"Orange County, Vermont",144.26,145.5,144.25,145.5,146.57,148.19,147.02,146.53,146.71,19987,20331,20472,20553,20675,20714,20802,20886,20990,2.45,0.016983225,1003,0.050182619,50017
2818,50019,"Orleans County, Vermont",132.81,133.35,133.8,134.19,135.65,135.88,136.45,137.14,137.64,19210,19207,19292,19355,19402,19483,19585,19573,19590,4.83,0.036367743,380,0.019781364,50019
2819,50021,"Rutland County, Vermont",140.51,141.32,141.72,142.35,143.26,144.55,145.01,145.19,146,44444,43640,43616,43536,43572,43435,43342,43294,43156,5.49,0.039071952,-1288,-0.02898029,50021
2820,50023,"Washington County, Vermont",151.99,153.02,153.87,153.87,153.9,154.82,155.86,156.16,156.6,40886,41179,41476,41716,41829,41984,41992,41932,41833,4.61,0.030330943,947,0.023161963,50023
2821,50025,"Windham County, Vermont",148.97,149.91,151.16,150.09,149.26,150.44,151.57,151.09,152.86,30791,31535,31725,31910,31992,31964,31887,31870,31839,3.89,0.02611264,1048,0.03403592,50025
2822,50027,"Windsor County, Vermont",149.26,149.28,149.91,151.43,150.73,150.63,151.2,151.27,152.24,41153,41507,41739,41746,41811,41925,41878,41734,41605,2.98,0.019965161,452,0.010983403,50027
2823,51001,"Accomack County, Virginia",128.34,130.23,130.06,130.82,129.68,130.62,131.26,130.61,132.88,26744,24217,23928,23878,23838,23796,23650,23850,23558,4.54,0.035374786,-3186,-0.119129524,51001
2824,51003,"Albemarle County, Virginia",165.83,165.14,165.05,165.79,166.21,165.84,165.65,165.6,165.96,60074,63226,64340,65425,66879,67953,69085,70026,70813,0.13,0.000783935,10739,0.178762859,51003
2825,51005,"Alleghany County, Virginia",129.1,128.85,129.85,130.54,131.29,132.41,131.21,131.86,132.33,11628,11741,11761,11807,11859,11836,11778,11720,11385,3.23,0.025019365,-243,-0.020897833,51005
2826,51007,"Amelia County, Virginia",121.49,126.02,127.43,127.67,127.27,128.98,127.49,127.57,127.76,8770,8617,8840,8900,9027,9086,9018,8924,8962,6.27,0.051609186,192,0.021892816,51007
2827,51009,"Amherst County, Virginia",129.15,127.63,129.14,129.45,129.93,131.57,132.5,133.43,134.57,21699,21925,22230,22357,22327,22365,22435,22495,22453,5.42,0.041966705,754,0.034748145,51009
2828,51011,"Appomattox County, Virginia",124.96,124.97,126.94,128.06,129.44,129.58,133.18,134.74,135.99,9846,10218,10466,10524,10675,10815,10766,10849,11014,11.03,0.088268246,1168,0.118626854,51011
2829,51013,"Arlington County, Virginia",179.87,181.98,182.58,182.88,183.81,183.7,184.68,185.38,186.03,152530,146410,151149,156384,161322,165544,168459,169813,171870,6.16,0.034246956,19340,0.126794729,51013
2830,51015,"Augusta County, Virginia",130.98,132.12,132.27,132.82,133.22,135.46,136.16,137.84,138.54,49880,52058,52270,52661,52831,53094,53321,53700,53897,7.56,0.057718736,4017,0.08053328,51015
2831,51017,"Bath County, Virginia",122.76,122.4,124.7,129.84,136.83,134.07,137.14,131.61,131.85,3428,3657,3496,3460,3443,3620,3419,3453,3259,9.09,0.074046921,-169,-0.049299883,51017
2832,51019,"Bedford County, Virginia",138.18,138.58,139.3,139.81,140.13,141.24,141.86,143.45,144.06,46145,47831,48415,49030,49442,54142,54606,55090,55513,5.88,0.042553191,9368,0.203012244,51019
2833,51021,"Bland County, Virginia",127.74,126.19,124.86,126.47,128.75,127.8,129.09,132.75,130.56,5031,5163,5277,5117,5142,5166,5078,5082,5016,2.82,0.022076092,-15,-0.002981515,51021
2834,51023,"Botetourt County, Virginia",137.71,138.84,139.03,139.38,141.28,141.42,142.15,143.28,144.71,22906,23387,23517,23601,23748,23818,23850,24034,24133,7,0.050831457,1227,0.053566751,51023
2835,51025,"Brunswick County, Virginia",122.21,119.95,122.28,121.32,122.62,123.39,126.09,126.1,127.36,12321,12403,12312,12182,12168,12105,12080,11932,11899,5.15,0.042140578,-422,-0.034250467,51025
2836,51027,"Buchanan County, Virginia",113.88,112.84,115.42,113.58,115.21,115.6,116.84,117.74,119.52,17147,18082,17832,17810,17758,17639,17537,17309,16961,5.64,0.049525817,-186,-0.010847379,51027
2837,51029,"Buckingham County, Virginia",120.19,118.38,121.47,121.83,120.56,119.89,121.53,123.45,122.27,13795,13773,12960,12552,12492,12381,12311,12342,12473,2.08,0.017305932,-1322,-0.095831823,51029
2838,51031,"Campbell County, Virginia",129.92,130.06,130.06,130.74,131.55,133.11,134.37,135.22,136.66,36201,36943,37280,37553,38116,38285,38643,39041,39366,6.74,0.051878079,3165,0.087428524,51031
2839,51033,"Caroline County, Virginia",128.02,128.86,131.01,130.34,130.31,132.96,132.96,133.38,133.47,18406,18818,19169,19394,19562,19796,19905,20285,20402,5.45,0.042571473,1996,0.108442899,51033
2840,51035,"Carroll County, Virginia",121.55,121.31,122.92,123.17,124.91,126.3,128.38,127.36,128.53,21480,22107,22132,21937,21895,21917,21928,21913,21908,6.98,0.057424928,428,0.019925512,51035
2841,51036,"Charles City County, Virginia",124.76,123.14,124.79,126.2,125.68,123.59,125.85,126.19,127.16,5233,5256,5323,5409,5450,5431,5419,5449,5418,2.4,0.019236935,185,0.03535257,51036
2842,51037,"Charlotte County, Virginia",121.32,123.72,125.3,125.44,126.29,127.14,125.97,125.64,125.66,8397,8657,8713,8691,8609,8599,8549,8488,8478,4.34,0.035773162,81,0.009646302,51037
2843,51041,"Chesterfield County, Virginia",150,149.62,149.97,150.26,150.65,151.11,151.77,152.58,153.14,190051,200663,204356,207467,210307,213589,216740,220124,223906,3.14,0.020933333,33855,0.178136395,51041
2844,51043,"Clarke County, Virginia",139.73,143.33,145.36,146.59,146.51,147.76,145.6,145,146.76,10114,9949,10054,10090,10144,10136,10189,10161,10243,7.03,0.050311315,129,0.012754598,51043
2845,51045,"Craig County, Virginia",127.75,129.4,132.39,131.2,130.75,128.96,129.4,127.9,135.62,3726,3660,3654,3716,3682,3791,3849,3953,3851,7.87,0.061604697,125,0.033548041,51045
2846,51047,"Culpeper County, Virginia",133.44,134.49,135.01,135.63,135.62,134.84,135.08,135.81,137.51,29617,30319,30934,31288,31462,31866,32258,32652,33245,4.07,0.0305006,3628,0.122497214,51047
2847,51049,"Cumberland County, Virginia",119.1,120.84,124.59,125.26,124.89,127.49,126.32,128.2,131.01,6669,6714,6733,6661,6767,6819,6800,6843,6945,11.91,0.1,276,0.041385515,51049
2848,51051,"Dickenson County, Virginia",115.52,113.06,115.05,117.91,119.91,119.75,122.37,121.29,120.2,11299,11204,11428,11413,11321,11222,11116,11043,11058,4.68,0.040512465,-241,-0.021329321,51051
2849,51053,"Dinwiddie County, Virginia",124.46,124,124,126.34,125.83,127.94,129.27,130.37,131.21,17589,18615,18739,19008,19325,19544,19558,19771,19760,6.75,0.054234292,2171,0.123429416,51053
2850,51057,"Essex County, Virginia",129.9,128.62,128.01,126.51,126.15,126.9,129.81,131.03,132.97,7704,7620,7549,7604,7704,7726,7830,7903,7760,3.07,0.023633564,56,0.007268951,51057
2851,51059,"Fairfax County, Virginia",170.98,170.31,170.41,170.18,171.03,171.74,172.13,172.09,173.06,671278,709589,722829,737351,748384,759095,766502,768784,777179,2.08,0.012165166,105901,0.157760272,51059
2852,51061,"Fauquier County, Virginia",144.37,146.19,147.91,147.95,149.08,149.74,148.88,148.9,150.34,43743,43280,43750,44318,44780,45368,45852,46507,46770,5.97,0.041352081,3027,0.069199643,51061
2853,51063,"Floyd County, Virginia",128.93,130.73,130.71,130.53,128.38,130.62,131.19,131.91,134.01,10490,10768,10868,10955,11148,11258,11279,11413,11463,5.08,0.039401225,973,0.092755005,51063
2854,51065,"Fluvanna County, Virginia",140.85,139.52,141.15,142.47,142.76,143.38,146.76,147.53,149.44,17598,17906,18231,18370,18372,18492,18442,18500,18515,8.59,0.060986865,917,0.052108194,51065
2855,51067,"Franklin County, Virginia",126.93,127.86,129.94,131.3,132.34,133.52,134.95,135.64,136.35,35793,38779,39483,39953,40071,40264,40435,40412,40619,9.42,0.074214134,4826,0.134830833,51067
2856,51069,"Frederick County, Virginia",136.73,136.5,137.96,140.41,141.8,142.15,143.43,143.79,142.76,47693,50725,51701,52897,53837,54620,55621,56274,57528,6.03,0.044101514,9835,0.206214748,51069
2857,51071,"Giles County, Virginia",126.66,128.78,129.57,129.12,129.59,130.84,130.18,131.21,133.39,12205,12201,12225,12184,12095,12110,12079,12051,12168,6.73,0.053134375,-37,-0.003031544,51071
2858,51073,"Gloucester County, Virginia",132.77,134.72,136.04,137.27,138.97,140.39,139.83,139.95,140.19,26354,25420,25721,25863,25930,26136,26365,26385,26799,7.42,0.055886119,445,0.016885482,51073
2859,51075,"Goochland County, Virginia",137.89,141.74,148.82,150.02,151.35,152.1,151.06,150.45,152.91,15226,16292,16187,15999,16011,16160,16121,16290,16566,15.02,0.108927406,1340,0.088007356,51075
2860,51077,"Grayson County, Virginia",119.41,120.03,120.86,121.21,121.59,121.74,122.45,124.11,126.17,12013,11733,11673,11594,11472,11413,11676,11446,11847,6.76,0.056611674,-166,-0.013818363,51077
2861,51079,"Greene County, Virginia",131.67,131.73,133.43,135.44,137.1,137.4,137.89,137.92,140.54,11877,12216,12361,12517,12587,12878,13012,13147,13254,8.87,0.067365383,1377,0.115938368,51079
2862,51081,"Greensville County, Virginia",113.85,115.19,117.79,117.78,118.75,121.18,121.75,121.98,120.12,8607,8708,8999,8960,8954,8817,8807,8660,8706,6.27,0.055072464,99,0.011502266,51081
2863,51083,"Halifax County, Virginia",122.03,123.98,125.73,126.16,128.13,127.57,128.42,129.25,129.48,24916,25544,25413,25602,25461,25414,25321,25226,25050,7.45,0.061050561,134,0.00537807,51083
2864,51085,"Hanover County, Virginia",147.37,148.05,148.71,149.34,150.33,151.35,150.81,151.82,152.94,64844,65816,66471,66998,67393,67945,68702,69493,70574,5.57,0.037796024,5730,0.088365924,51085
2865,51087,"Henrico County, Virginia",151.98,152.09,152.41,153.18,153.37,153.11,154.45,154.79,155.95,195494,201889,205073,208225,211155,214132,217423,220192,222616,3.97,0.026121858,27122,0.138735716,51087
2866,51089,"Henry County, Virginia",120.89,121.44,122.77,123.45,124.34,125.4,125.89,126.53,127.74,39464,39369,39275,38900,38640,38348,38173,37910,38003,6.85,0.056663082,-1461,-0.037021083,51089
2867,51091,"Highland County, Virginia",134.23,131.18,131.24,134.55,130.73,130.13,133.13,134.01,137.9,1974,1965,1970,1927,1862,1806,1802,1847,1870,3.67,0.027341131,-104,-0.052684904,51091
2868,51093,"Isle of Wight County, Virginia",139.47,140.01,139.61,139.94,140.16,140.61,141.06,142.16,142.69,24068,24290,24634,24805,25030,25178,25420,25624,25773,3.22,0.023087402,1705,0.070840951,51093
2869,51095,"James City County, Virginia",160.96,160.87,161.21,160.56,160.91,161.26,161.95,162.85,163.46,43297,45744,46942,47981,48821,50110,50954,51936,52771,2.5,0.015531809,9474,0.218814237,51095
2870,51097,"King and Queen County, Virginia",122.32,121.36,124.41,125.75,126.92,130.48,131.76,132.49,133.46,4884,4778,4947,5051,5090,5312,5209,5301,5179,11.14,0.091072596,295,0.06040131,51097
2871,51099,"King George County, Virginia",143.06,145.51,145.62,146.99,148.07,149.01,149.34,151.01,151.09,14115,14651,15053,15323,15613,15879,16141,16483,16792,8.03,0.056130295,2677,0.189656394,51099
2872,51101,"King William County, Virginia",134.83,135.03,134.77,135.45,134.85,135.3,133.98,134.56,135.31,10238,10411,10600,10752,10872,11083,11169,11247,11308,0.48,0.003560039,1070,0.1045126,51101
2873,51103,"Lancaster County, Virginia",140.31,140.38,138.98,140.22,143.84,143.96,144.3,145.44,148.4,8917,9033,9031,8964,8879,8858,8807,8694,8582,8.09,0.057658043,-335,-0.037568689,51103
2874,51105,"Lee County, Virginia",120.26,120.39,120.12,121.32,121.17,120.59,122.31,122.98,122.57,17800,18033,18266,18420,18455,18570,18499,18465,18167,2.31,0.019208382,367,0.020617978,51105
2875,51107,"Loudoun County, Virginia",168.27,168.4,169.09,169.42,169.48,169.48,169.85,170.4,171.3,176541,185191,192821,200381,207248,215348,223162,230834,239466,3.03,0.018006775,62925,0.356432783,51107
2876,51109,"Louisa County, Virginia",128.75,130.63,131.64,132.66,132.09,132.67,133.99,135.53,137.15,22191,22804,23227,23515,23887,24165,24324,24702,25136,8.4,0.065242718,2945,0.13271146,51109
2877,51111,"Lunenburg County, Virginia",118.18,119.38,118.51,119.79,120.87,123.02,123.98,124.45,123.5,9127,9258,9250,9244,9208,9221,9130,9102,9058,5.32,0.045016077,-69,-0.007559987,51111
2878,51113,"Madison County, Virginia",133,133.5,135.31,131.32,134.27,135.67,135.83,138.84,140.19,9456,9396,9435,9411,9413,9347,9274,9304,9346,7.19,0.05406015,-110,-0.011632826,51113
2879,51115,"Mathews County, Virginia",133.94,135.37,139.05,143.06,144.45,146.38,147.04,144.19,143.28,6537,6695,6742,6774,6900,6873,6805,6779,6957,9.34,0.069732716,420,0.064249656,51115
2880,51117,"Mecklenburg County, Virginia",123.98,125.06,124.57,125.71,126.24,128.39,128.12,129.78,131.52,23197,23871,23929,23821,23567,23377,23117,22993,22775,7.54,0.060816261,-422,-0.018192008,51117
2881,51119,"Middlesex County, Virginia",139.24,142.02,139.66,143.61,143.43,144.31,139.96,140.02,138.9,8144,8400,8400,8425,8404,8318,8276,8292,8270,-0.34,-0.002441827,126,0.015471513,51119
2882,51121,"Montgomery County, Virginia",154.22,154.35,155.9,156.3,157.48,159.39,160.59,161.56,162.18,43217,48009,48530,49648,50531,51553,52809,53800,54875,7.96,0.051614577,11658,0.269754958,51121
2883,51125,"Nelson County, Virginia",129.81,132.81,133.73,134.84,137.43,140.85,141.12,144.43,144.18,11204,11197,11169,11089,11110,10946,10886,10854,11068,14.37,0.110700254,-136,-0.012138522,51125
2884,51127,"New Kent County, Virginia",138.2,136.98,137.06,138.38,138.62,140.66,141.05,143.74,144.36,12107,12561,12858,13166,13386,13640,13831,14373,14758,6.16,0.044573082,2651,0.218964236,51127
2885,51131,"Northampton County, Virginia",131.03,129.29,130.84,128.89,130.17,131.14,131.45,133.38,135.55,9404,9063,9101,9087,9121,9090,8933,8831,8742,4.52,0.034495917,-662,-0.070395576,51131
2886,51133,"Northumberland County, Virginia",133.96,136.83,135.26,135.98,136.61,138.19,141.07,143.45,143.65,9979,9702,9681,9625,9714,9727,9671,9634,9774,9.69,0.072335025,-205,-0.020543141,51133
2887,51135,"Nottoway County, Virginia",124.23,124.18,124.06,122.35,122.34,122.46,126.14,124.58,125.33,10989,11175,10994,11056,11223,11178,11148,11010,10985,1.1,0.008854544,-4,-0.000364,51135
2888,51137,"Orange County, Virginia",133.24,134.77,135.34,136.8,136.8,138.88,140.4,142.11,141.38,22555,23007,23378,23730,23951,24043,24371,24552,24766,8.14,0.061092765,2211,0.098027045,51137
2889,51139,"Page County, Virginia",120.2,121.34,122.07,121.51,121.95,123.08,123.92,125.08,126.37,17005,16968,17074,17065,17070,17124,17138,17170,17201,6.17,0.051331115,196,0.011526022,51139
2890,51141,"Patrick County, Virginia",120.64,120.08,120.81,121.08,122.28,125.29,126.98,127.91,127.96,13614,13542,13772,13702,13733,13657,13738,13632,13528,7.32,0.060676393,-86,-0.006317027,51141
2891,51143,"Pittsylvania County, Virginia",124.46,124.29,124.76,126.11,126.53,127.63,128.36,129.57,129.27,42956,44887,45133,45431,45415,45476,45528,45313,45237,4.81,0.038646955,2281,0.053100847,51143
2892,51145,"Powhatan County, Virginia",133.4,134.94,137.92,139.07,141.45,142.62,143.18,143.86,143.6,19985,20443,20012,20055,20038,20100,20198,20402,20692,10.2,0.076461769,707,0.035376532,51145
2893,51147,"Prince Edward County, Virginia",131.05,131.21,131.51,133.9,134.65,134.83,137.13,136.79,138.03,12098,12569,12735,13069,12787,12951,12908,12968,12726,6.98,0.053262114,628,0.051909407,51147
2894,51149,"Prince George County, Virginia",134.19,133.37,132.41,133.21,134.1,134.74,137.56,138.7,139.79,22575,22984,23826,24403,24890,25186,25481,25977,26218,5.6,0.041731873,3643,0.1613732,51149
2895,51153,"Prince William County, Virginia",150.97,150.66,151.07,151.19,151.82,151.79,152.35,152.65,152.8,221308,235845,244228,252907,260984,269324,275632,280543,286605,1.83,0.012121614,65297,0.295050337,51153
2896,51155,"Pulaski County, Virginia",127.19,127.85,129.16,129.27,130.64,131.51,132.82,133.47,134.6,25571,25578,25524,25630,25516,25592,25580,25510,25536,7.41,0.058259297,-35,-0.001368738,51155
2897,51157,"Rappahannock County, Virginia",142.79,145.02,147.55,145.16,145.22,145.05,148.09,145.84,147.54,5136,5355,5446,5541,5497,5578,5628,5589,5530,4.75,0.033265635,394,0.076713396,51157
2898,51159,"Richmond County, Virginia",120.22,120.7,120.65,121.32,122.08,124.44,125.63,126.8,127.2,6474,6833,6946,7041,6951,6836,6890,6679,6773,6.98,0.058060223,299,0.046184739,51159
